timestamp,latitude,longitude,zone,disaster,severity
2023-01-05 12:09:00,37.608488251975736,-122.42818803752338,Zone A,hurricane,Level 4: Critical Disaster
2023-01-05 12:11:00,37.84311763651219,-121.81830603566516,Zone B,earthquake,Level 1: Mild Disaster
2023-01-05 12:13:00,37.2851991774731,-122.34110515798154,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-05 12:25:00,37.42632859184027,-122.2689740766147,Zone C,flood,Level 1: Mild Disaster
2023-01-05 12:29:00,37.92848475646286,-122.193625687185,Zone A,hurricane,Level 3: Severe Disaster
2023-01-05 12:31:00,37.96029015119543,-122.02545077914928,Zone A,flood,Level 1: Mild Disaster
2023-01-05 12:34:00,37.07637895156258,-122.26720048082356,Zone C,flood,Level 2: Moderate Disaster
2023-01-05 12:39:00,37.31461826783458,-121.841106137499,Zone D,earthquake,Level 4: Critical Disaster
2023-01-05 12:49:00,37.3378104459223,-122.2082835214248,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-05 12:52:00,37.232582302538,-122.34058489237805,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-05 13:02:00,37.88106371989152,-121.65930009123078,Zone B,earthquake,Level 1: Mild Disaster
2023-01-05 13:05:00,37.447837190418525,-121.74160512678048,Zone D,hurricane,Level 4: Critical Disaster
2023-01-05 13:11:00,37.1134959206818,-121.86473086190507,Zone D,flood,Level 3: Severe Disaster
2023-01-05 13:13:00,37.64091247513419,-122.48617655928444,Zone A,earthquake,Level 2: Moderate Disaster
2023-01-05 13:30:00,37.811950746435,-121.96548943215508,Zone B,flood,Level 3: Severe Disaster
2023-01-05 13:39:00,37.43541203841649,-121.62413619040314,Zone D,flood,Level 1: Mild Disaster
2023-01-05 13:40:00,37.31120388038183,-122.13650202382324,Zone C,hurricane,Level 1: Mild Disaster
2023-01-05 13:56:00,37.63422511954897,-121.74502536903486,Zone B,hurricane,Level 1: Mild Disaster
2023-01-05 13:59:00,37.836340696533576,-121.83850644177242,Zone B,flood,Level 4: Critical Disaster
2023-01-05 14:14:00,37.43511028221578,-122.20894399972832,Zone C,earthquake,Level 4: Critical Disaster
2023-01-05 14:25:00,37.47048701985206,-122.02806049240894,Zone C,earthquake,Level 3: Severe Disaster
2023-01-05 14:56:00,37.09540053499294,-122.04166852270976,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-05 15:05:00,37.18207583173456,-121.83081063689012,Zone D,hurricane,Level 4: Critical Disaster
2023-01-05 15:10:00,37.14480455128709,-121.55368558541625,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-05 15:28:00,37.79579703985143,-121.64556557964856,Zone B,hurricane,Level 1: Mild Disaster
2023-01-05 15:37:00,37.388810534492094,-121.84257118678072,Zone D,flood,Level 1: Mild Disaster
2023-01-05 15:45:00,37.764487486003134,-122.09987797072334,Zone A,hurricane,Level 4: Critical Disaster
2023-01-05 15:51:00,37.89851664069467,-121.91111943156793,Zone B,hurricane,Level 1: Mild Disaster
2023-01-05 15:58:00,37.30699449343792,-122.35557306790078,Zone C,flood,Level 3: Severe Disaster
2023-01-05 16:17:00,37.24234744009677,-121.76706955448336,Zone D,hurricane,Level 1: Mild Disaster
2023-01-05 16:18:00,37.12297441183176,-122.25290059507168,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-05 16:20:00,37.43172659505378,-122.3090958794473,Zone C,earthquake,Level 4: Critical Disaster
2023-01-05 16:26:00,37.263657199558224,-121.67615978543458,Zone D,flood,Level 1: Mild Disaster
2023-01-05 16:40:00,37.608721166611005,-121.6292630323909,Zone B,hurricane,Level 1: Mild Disaster
2023-01-05 16:46:00,37.830257287368376,-121.77760727178776,Zone B,earthquake,Level 4: Critical Disaster
2023-01-05 16:47:00,37.915436429270905,-122.00534694397312,Zone A,earthquake,Level 4: Critical Disaster
2023-01-05 16:51:00,37.76879891717806,-121.59197955623456,Zone B,hurricane,Level 1: Mild Disaster
2023-01-05 16:54:00,37.441935949554725,-121.6904020102812,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-05 16:55:00,37.100073918790194,-122.05451754054646,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-05 17:13:00,37.98875291571859,-121.91343223299695,Zone B,hurricane,Level 2: Moderate Disaster
2023-01-05 17:20:00,37.77006630194675,-122.3295911612145,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-05 17:21:00,37.547215987597774,-122.0323790366634,Zone A,flood,Level 3: Severe Disaster
2023-01-05 17:23:00,37.18509525339225,-121.98860731398786,Zone D,flood,Level 2: Moderate Disaster
2023-01-05 17:28:00,37.75938423188161,-121.5139761733086,Zone B,hurricane,Level 1: Mild Disaster
2023-01-05 17:30:00,37.09190122451253,-121.88080928327712,Zone D,flood,Level 1: Mild Disaster
2023-01-05 17:41:00,37.05486893117144,-121.99777552168432,Zone D,flood,Level 1: Mild Disaster
2023-01-05 17:53:00,37.27843977444224,-121.7349310998765,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-05 17:54:00,37.99697111909086,-122.43643569960408,Zone A,hurricane,Level 1: Mild Disaster
2023-01-05 17:57:00,37.07812863577081,-122.00122727458736,Zone C,earthquake,Level 1: Mild Disaster
2023-01-05 17:59:00,37.41031487757913,-121.96490619312225,Zone D,earthquake,Level 4: Critical Disaster
2023-01-05 18:06:00,37.46014263179565,-121.50471118686754,Zone D,earthquake,Level 1: Mild Disaster
2023-01-05 18:09:00,37.66155031645721,-121.90788425574308,Zone B,flood,Level 3: Severe Disaster
2023-01-05 18:12:00,37.02319600597066,-121.97497144276592,Zone D,flood,Level 3: Severe Disaster
2023-01-05 18:15:00,37.37553570119824,-122.3521576456614,Zone C,flood,Level 2: Moderate Disaster
2023-01-05 18:17:00,37.99514714915125,-121.56766997700922,Zone B,flood,Level 4: Critical Disaster
2023-01-05 18:49:00,37.7483443778968,-121.71995969717662,Zone B,flood,Level 1: Mild Disaster
2023-01-05 18:52:00,37.21717905351228,-122.46063407777916,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-05 19:20:00,37.7500139396042,-122.47008266462626,Zone A,hurricane,Level 3: Severe Disaster
2023-01-05 19:21:00,37.02076385760815,-122.03474792586798,Zone C,flood,Level 1: Mild Disaster
2023-01-05 19:23:00,37.488149248655866,-121.6128187668068,Zone D,hurricane,Level 1: Mild Disaster
2023-01-05 19:33:00,37.30024383157334,-121.87782243127104,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-05 19:39:00,37.87821316399488,-122.49131645080816,Zone A,earthquake,Level 1: Mild Disaster
2023-01-05 19:43:00,37.29369442069797,-121.81207045083347,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-05 20:03:00,37.52400167522021,-122.0353276608262,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-05 20:10:00,37.588751250320094,-122.1864704977184,Zone A,hurricane,Level 1: Mild Disaster
2023-01-05 20:11:00,37.98841631824044,-121.98414691114598,Zone B,flood,Level 2: Moderate Disaster
2023-01-05 20:18:00,37.04882307137864,-121.64747419533671,Zone D,flood,Level 2: Moderate Disaster
2023-01-05 20:34:00,37.55441378003108,-122.25841427016054,Zone A,earthquake,Level 1: Mild Disaster
2023-01-05 20:36:00,37.240194634096426,-122.00699583178682,Zone C,flood,Level 4: Critical Disaster
2023-01-05 20:40:00,37.23136587346609,-121.6944211514639,Zone D,hurricane,Level 3: Severe Disaster
2023-01-05 20:41:00,37.44479763576658,-122.1555843288412,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-05 20:45:00,37.74292325635841,-121.77072857113954,Zone B,earthquake,Level 2: Moderate Disaster
2023-01-05 20:53:00,37.34326578191772,-121.51361617187196,Zone D,earthquake,Level 4: Critical Disaster
2023-01-05 20:57:00,37.660458658239456,-121.58654924472418,Zone B,flood,Level 4: Critical Disaster
2023-01-05 21:06:00,37.88854143799112,-122.3419940926218,Zone A,hurricane,Level 1: Mild Disaster
2023-01-05 21:08:00,37.76877803135457,-122.48227487439031,Zone A,earthquake,Level 1: Mild Disaster
2023-01-05 21:17:00,37.79701441911748,-121.7945195030974,Zone B,hurricane,Level 4: Critical Disaster
2023-01-05 21:18:00,37.70784575033503,-121.92484417189638,Zone B,earthquake,Level 1: Mild Disaster
2023-01-05 21:51:00,37.83698742053897,-121.88073456378608,Zone B,hurricane,Level 4: Critical Disaster
2023-01-05 21:56:00,37.43799271411189,-121.64957820013647,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-05 22:10:00,37.46023109825411,-122.17397859657576,Zone C,flood,Level 2: Moderate Disaster
2023-01-05 22:23:00,37.50586895699482,-122.1357800620314,Zone A,earthquake,Level 1: Mild Disaster
2023-01-05 22:37:00,37.27637828222511,-122.36853228548487,Zone C,hurricane,Level 4: Critical Disaster
2023-01-05 22:38:00,37.75659100960256,-122.01867491976432,Zone A,flood,Level 4: Critical Disaster
2023-01-05 22:39:00,37.04459360298271,-122.31121177877748,Zone C,earthquake,Level 1: Mild Disaster
2023-01-05 22:41:00,37.22033216237772,-121.60851314574722,Zone D,hurricane,Level 3: Severe Disaster
2023-01-05 22:44:00,37.31289166709241,-121.86147128068126,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-05 22:47:00,37.04050156195487,-122.13362786385834,Zone C,flood,Level 2: Moderate Disaster
2023-01-05 22:49:00,37.03364622333619,-122.16178910529216,Zone C,earthquake,Level 1: Mild Disaster
2023-01-05 23:19:00,37.099639984773546,-121.78865195587764,Zone D,flood,Level 3: Severe Disaster
2023-01-05 23:27:00,37.88108608701879,-121.74867318504263,Zone B,earthquake,Level 3: Severe Disaster
2023-01-05 23:55:00,37.37727145574583,-122.12310394713924,Zone C,earthquake,Level 4: Critical Disaster
2023-01-05 23:58:00,37.72974188575843,-122.03791923647628,Zone A,flood,Level 1: Mild Disaster
2023-01-06 00:03:00,37.94608083877665,-122.28621285008434,Zone A,hurricane,Level 3: Severe Disaster
2023-01-06 00:17:00,37.7745418010067,-121.50203852184453,Zone B,earthquake,Level 2: Moderate Disaster
2023-01-06 00:24:00,37.22421578321095,-122.41825948679904,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-06 00:37:00,37.94780455732076,-121.65070480724891,Zone B,flood,Level 1: Mild Disaster
2023-01-06 00:39:00,37.14539283980007,-122.28437113188932,Zone C,flood,Level 2: Moderate Disaster
2023-01-06 00:40:00,37.62622403919446,-122.2214300751832,Zone A,earthquake,Level 3: Severe Disaster
2023-01-06 00:43:00,37.04222813866166,-121.73651919758012,Zone D,hurricane,Level 4: Critical Disaster
2023-01-06 00:45:00,37.03239941804877,-121.54531254941232,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-06 00:51:00,37.66462029039817,-122.28289257573668,Zone A,earthquake,Level 2: Moderate Disaster
2023-01-06 00:53:00,37.74475246196995,-121.6631040985099,Zone B,hurricane,Level 1: Mild Disaster
2023-01-06 00:56:00,37.205916105568825,-122.43798490182697,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-06 00:58:00,37.97377825643351,-122.19600662495324,Zone A,flood,Level 3: Severe Disaster
2023-01-06 01:08:00,37.54524706324451,-122.0321245566728,Zone A,earthquake,Level 3: Severe Disaster
2023-01-06 01:17:00,37.96477171126292,-121.99872469781612,Zone B,earthquake,Level 2: Moderate Disaster
2023-01-06 01:43:00,37.51082965840546,-122.19893877860645,Zone A,earthquake,Level 1: Mild Disaster
2023-01-06 01:45:00,37.91860006331467,-122.3705701111444,Zone A,earthquake,Level 2: Moderate Disaster
2023-01-06 01:48:00,37.15738099838193,-122.42616485712225,Zone C,earthquake,Level 4: Critical Disaster
2023-01-06 01:55:00,37.83195058294493,-121.7987622169926,Zone B,flood,Level 3: Severe Disaster
2023-01-06 02:10:00,37.79483388197646,-122.1004027175164,Zone A,hurricane,Level 3: Severe Disaster
2023-01-06 02:11:00,37.54895632070816,-122.15124026884526,Zone A,earthquake,Level 2: Moderate Disaster
2023-01-06 02:16:00,37.85292939975585,-122.17888522088056,Zone A,hurricane,Level 1: Mild Disaster
2023-01-06 02:21:00,37.130233191024224,-121.79984502814558,Zone D,flood,Level 1: Mild Disaster
2023-01-06 02:27:00,37.08444952697872,-121.63634289619851,Zone D,flood,Level 3: Severe Disaster
2023-01-06 02:28:00,37.359260057970914,-122.11958556177149,Zone C,earthquake,Level 1: Mild Disaster
2023-01-06 02:33:00,37.5965582784243,-122.2251267969322,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-06 02:39:00,37.0400017692556,-122.42323330677183,Zone C,earthquake,Level 4: Critical Disaster
2023-01-06 02:46:00,37.74541443557537,-122.21717940381936,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-06 02:48:00,37.88899277275879,-121.81401798600211,Zone B,hurricane,Level 1: Mild Disaster
2023-01-06 02:53:00,37.840859927646186,-121.94183187697185,Zone B,hurricane,Level 3: Severe Disaster
2023-01-06 02:56:00,37.51974225129702,-122.28042556675818,Zone A,flood,Level 2: Moderate Disaster
2023-01-06 02:57:00,37.674456690225526,-121.80265513890356,Zone B,flood,Level 4: Critical Disaster
2023-01-06 03:05:00,37.2889617742938,-121.6688984150389,Zone D,flood,Level 2: Moderate Disaster
2023-01-06 03:14:00,37.94495808343902,-121.62444763844208,Zone B,flood,Level 1: Mild Disaster
2023-01-06 03:16:00,37.03907290947594,-121.92257548158156,Zone D,flood,Level 1: Mild Disaster
2023-01-06 03:29:00,37.64989930891956,-122.08005996056332,Zone A,earthquake,Level 4: Critical Disaster
2023-01-06 03:32:00,37.778013853743765,-122.49572185229128,Zone A,flood,Level 2: Moderate Disaster
2023-01-06 03:41:00,37.59665865296184,-121.88835740384438,Zone B,hurricane,Level 4: Critical Disaster
2023-01-06 03:42:00,37.08888475655706,-121.8123352481518,Zone D,flood,Level 4: Critical Disaster
2023-01-06 03:53:00,37.09838443782986,-122.15494441327816,Zone C,hurricane,Level 1: Mild Disaster
2023-01-06 03:57:00,37.40155198654774,-122.28279398028154,Zone C,flood,Level 4: Critical Disaster
2023-01-06 04:01:00,37.09623632814832,-122.2296362913222,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-06 04:09:00,37.61747306969845,-122.17388628140267,Zone A,earthquake,Level 1: Mild Disaster
2023-01-06 04:11:00,37.72738878892364,-122.2464605865271,Zone A,hurricane,Level 4: Critical Disaster
2023-01-06 04:14:00,37.96410372600839,-122.26915984430376,Zone A,hurricane,Level 4: Critical Disaster
2023-01-06 04:16:00,37.499194272082384,-122.0692401591825,Zone C,flood,Level 2: Moderate Disaster
2023-01-06 04:17:00,37.92298890360885,-122.02417587505714,Zone A,hurricane,Level 1: Mild Disaster
2023-01-06 04:27:00,37.94987498493786,-121.56229621054254,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 04:31:00,37.07382596311198,-121.66686330597058,Zone D,flood,Level 2: Moderate Disaster
2023-01-06 04:32:00,37.10740823593191,-121.79730429127194,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-06 04:33:00,37.22584798638125,-121.84642559262008,Zone D,hurricane,Level 1: Mild Disaster
2023-01-06 04:34:00,37.67545665833107,-122.22643181726087,Zone A,hurricane,Level 1: Mild Disaster
2023-01-06 04:42:00,37.95282517005009,-122.44210367507104,Zone A,flood,Level 1: Mild Disaster
2023-01-06 04:48:00,37.79812351381902,-122.23017687810456,Zone A,earthquake,Level 3: Severe Disaster
2023-01-06 04:50:00,37.84149460100975,-121.64601929613572,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 04:57:00,37.98127500805656,-122.20796714747888,Zone A,hurricane,Level 4: Critical Disaster
2023-01-06 05:00:00,37.580391326277365,-122.38597454906714,Zone A,flood,Level 3: Severe Disaster
2023-01-06 05:11:00,37.84536527026663,-122.32969371933648,Zone A,earthquake,Level 3: Severe Disaster
2023-01-06 05:25:00,37.3436051516564,-121.70027982239276,Zone D,flood,Level 2: Moderate Disaster
2023-01-06 05:35:00,37.375249633168536,-121.6552058267023,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-06 05:36:00,37.91177732797107,-122.0862911562491,Zone A,hurricane,Level 4: Critical Disaster
2023-01-06 05:39:00,37.94713449368688,-121.90017307461636,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 05:41:00,37.03666479506861,-122.44290253569612,Zone C,flood,Level 4: Critical Disaster
2023-01-06 05:44:00,37.74151342467486,-121.71170454848227,Zone B,earthquake,Level 1: Mild Disaster
2023-01-06 05:48:00,37.69777138127129,-122.35800684646588,Zone A,flood,Level 1: Mild Disaster
2023-01-06 06:00:00,37.80214734254942,-122.099369592643,Zone A,flood,Level 4: Critical Disaster
2023-01-06 06:18:00,37.37826652121195,-122.32532081299938,Zone C,flood,Level 4: Critical Disaster
2023-01-06 06:27:00,37.81853045279474,-121.69227150326287,Zone B,earthquake,Level 3: Severe Disaster
2023-01-06 06:35:00,37.32107171824256,-121.72758824525609,Zone D,earthquake,Level 4: Critical Disaster
2023-01-06 06:40:00,37.21173711041351,-122.22433236286334,Zone C,flood,Level 4: Critical Disaster
2023-01-06 06:42:00,37.995618690875695,-121.96995635542817,Zone B,earthquake,Level 3: Severe Disaster
2023-01-06 06:45:00,37.5359016142276,-121.893674243112,Zone B,earthquake,Level 4: Critical Disaster
2023-01-06 06:57:00,37.30439539882796,-122.32390146441998,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-06 07:07:00,37.416055558924334,-122.05273860883987,Zone C,earthquake,Level 1: Mild Disaster
2023-01-06 07:16:00,37.03143535341943,-121.96200297738991,Zone D,flood,Level 3: Severe Disaster
2023-01-06 07:22:00,37.8924749813914,-121.71034883986404,Zone B,flood,Level 4: Critical Disaster
2023-01-06 07:39:00,37.14264080108386,-122.232469815369,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-06 07:48:00,37.11582425205519,-122.3073118152451,Zone C,earthquake,Level 1: Mild Disaster
2023-01-06 08:17:00,37.38578163915624,-122.06000472089062,Zone C,hurricane,Level 1: Mild Disaster
2023-01-06 08:23:00,37.17008374594728,-122.2568483795084,Zone C,hurricane,Level 2: Moderate Disaster
2023-01-06 08:28:00,37.85255139229183,-122.03673953745027,Zone A,hurricane,Level 4: Critical Disaster
2023-01-06 08:32:00,37.56104907598578,-122.0346022713627,Zone A,earthquake,Level 1: Mild Disaster
2023-01-06 08:35:00,37.27772673890832,-121.70617882293378,Zone D,hurricane,Level 1: Mild Disaster
2023-01-06 08:39:00,37.78371711482537,-122.2238840934912,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-06 08:45:00,37.94901206765787,-122.33396844424088,Zone A,flood,Level 1: Mild Disaster
2023-01-06 08:52:00,37.11289820397847,-121.559426239568,Zone D,flood,Level 1: Mild Disaster
2023-01-06 09:05:00,37.33963873393836,-122.39379597624756,Zone C,earthquake,Level 3: Severe Disaster
2023-01-06 09:08:00,37.08965312358469,-122.12283203871908,Zone C,hurricane,Level 3: Severe Disaster
2023-01-06 09:09:00,37.01469245439147,-121.91614386231817,Zone D,hurricane,Level 4: Critical Disaster
2023-01-06 09:10:00,37.30614099420024,-121.84839900933696,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-06 09:11:00,37.744382760745495,-121.55596776886132,Zone B,earthquake,Level 2: Moderate Disaster
2023-01-06 09:12:00,37.9772826760282,-121.78346567158476,Zone B,hurricane,Level 2: Moderate Disaster
2023-01-06 09:29:00,37.609963695875415,-121.6845995592645,Zone B,hurricane,Level 4: Critical Disaster
2023-01-06 09:45:00,37.05805957351616,-122.24487316755362,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-06 09:51:00,37.535435574654656,-122.12676625977736,Zone A,flood,Level 1: Mild Disaster
2023-01-06 09:52:00,37.75620257583204,-121.61588467958586,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 09:54:00,37.84391502580232,-121.86209540401482,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 09:59:00,37.29999657180833,-122.13148214805348,Zone C,flood,Level 4: Critical Disaster
2023-01-06 10:06:00,37.88421586841076,-122.342325934515,Zone A,flood,Level 2: Moderate Disaster
2023-01-06 10:14:00,37.26574137590916,-121.77537035450388,Zone D,flood,Level 2: Moderate Disaster
2023-01-06 10:18:00,37.07616105470554,-121.76041260674506,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-06 10:24:00,37.7531669877495,-122.41750754025628,Zone A,hurricane,Level 3: Severe Disaster
2023-01-06 10:30:00,37.82217620064138,-122.36466807678572,Zone A,flood,Level 2: Moderate Disaster
2023-01-06 10:50:00,37.98948837869853,-121.54133922172892,Zone B,hurricane,Level 1: Mild Disaster
2023-01-06 10:54:00,37.10100847201794,-122.21036704570172,Zone C,hurricane,Level 1: Mild Disaster
2023-01-06 11:03:00,37.301177778115736,-122.3385032721778,Zone C,hurricane,Level 1: Mild Disaster
2023-01-06 11:06:00,37.73948707313166,-122.08205806469368,Zone A,flood,Level 4: Critical Disaster
2023-01-06 11:14:00,37.285947751599394,-122.49938224274892,Zone C,flood,Level 3: Severe Disaster
2023-01-06 11:25:00,37.83326231594636,-121.6183530264605,Zone B,flood,Level 4: Critical Disaster
2023-01-06 11:27:00,37.95952212672117,-122.1338700735842,Zone A,flood,Level 2: Moderate Disaster
2023-01-06 11:28:00,37.22696385260437,-121.93327466904772,Zone D,flood,Level 1: Mild Disaster
2023-01-06 11:32:00,37.74374394233615,-121.65505860178516,Zone B,hurricane,Level 3: Severe Disaster
2023-01-06 11:46:00,37.3067184943011,-122.26933343511443,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-06 11:49:00,37.07355666750658,-121.50612223453795,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-06 12:01:00,37.07837076233305,-122.20214122500283,Zone C,flood,Level 4: Critical Disaster
2023-01-06 12:07:00,37.446977530484936,-122.4162665971189,Zone C,earthquake,Level 4: Critical Disaster
2023-01-06 12:14:00,37.38458424957828,-121.74329528156431,Zone D,hurricane,Level 3: Severe Disaster
2023-01-06 12:19:00,37.51167532093128,-121.81268258118854,Zone B,hurricane,Level 2: Moderate Disaster
2023-01-06 12:23:00,37.309068071114645,-121.80559161669918,Zone D,flood,Level 1: Mild Disaster
2023-01-06 12:30:00,37.06795953962845,-121.6799808013166,Zone D,flood,Level 2: Moderate Disaster
2023-01-06 12:34:00,37.147828694186366,-122.46991787030063,Zone C,flood,Level 2: Moderate Disaster
2023-01-06 12:56:00,37.28081714295106,-121.72574920186364,Zone D,hurricane,Level 1: Mild Disaster
2023-01-06 13:16:00,37.36780559434166,-121.76206500150036,Zone D,earthquake,Level 1: Mild Disaster
2023-01-06 13:20:00,37.908892795280494,-121.84071094091324,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 13:24:00,37.92895913607658,-122.31339639550356,Zone A,flood,Level 2: Moderate Disaster
2023-01-06 13:41:00,37.53972752139544,-122.17868364973016,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-06 13:49:00,37.6231068340128,-121.73750750012576,Zone B,earthquake,Level 2: Moderate Disaster
2023-01-06 13:52:00,37.90560196901524,-122.17023133189385,Zone A,flood,Level 2: Moderate Disaster
2023-01-06 14:02:00,37.99164979241335,-122.32435539517556,Zone A,earthquake,Level 2: Moderate Disaster
2023-01-06 14:07:00,37.46020883134228,-122.48686047060473,Zone C,flood,Level 1: Mild Disaster
2023-01-06 14:20:00,37.642322881852046,-121.5732181491147,Zone B,hurricane,Level 3: Severe Disaster
2023-01-06 14:24:00,37.04558466969734,-122.40770315088564,Zone C,hurricane,Level 4: Critical Disaster
2023-01-06 15:22:00,37.04006335878571,-121.82133547711098,Zone D,earthquake,Level 3: Severe Disaster
2023-01-06 15:26:00,37.48796855109845,-122.14048547235583,Zone C,earthquake,Level 1: Mild Disaster
2023-01-06 15:50:00,37.98630294396831,-121.83281439206544,Zone B,flood,Level 1: Mild Disaster
2023-01-06 15:52:00,37.282546540525246,-122.33372025059997,Zone C,hurricane,Level 1: Mild Disaster
2023-01-06 15:59:00,37.617698804626784,-121.50069634271162,Zone B,flood,Level 1: Mild Disaster
2023-01-06 16:15:00,37.369186593962006,-121.5069049909134,Zone D,flood,Level 3: Severe Disaster
2023-01-06 16:25:00,37.36141688081238,-122.15104281893746,Zone C,flood,Level 3: Severe Disaster
2023-01-06 16:28:00,37.13354316643552,-121.56162560498004,Zone D,earthquake,Level 4: Critical Disaster
2023-01-06 16:33:00,37.80821006516639,-122.13954856767548,Zone A,earthquake,Level 1: Mild Disaster
2023-01-06 16:36:00,37.3653200117052,-122.378496335111,Zone C,hurricane,Level 3: Severe Disaster
2023-01-06 16:55:00,37.47622244239438,-121.57824067802645,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-06 16:57:00,37.43968153561829,-122.135478246146,Zone C,hurricane,Level 1: Mild Disaster
2023-01-06 16:58:00,37.83495500368714,-121.82412112310293,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 16:59:00,37.35062682664309,-122.0095767248566,Zone C,hurricane,Level 1: Mild Disaster
2023-01-06 17:03:00,37.90490922095325,-122.4113624682464,Zone A,earthquake,Level 3: Severe Disaster
2023-01-06 17:22:00,37.94127723970439,-121.5745831496099,Zone B,earthquake,Level 3: Severe Disaster
2023-01-06 17:39:00,37.63326370487922,-122.25596734512438,Zone A,flood,Level 1: Mild Disaster
2023-01-06 17:42:00,37.39310376146606,-122.10753364692025,Zone C,earthquake,Level 4: Critical Disaster
2023-01-06 17:48:00,37.130068621074805,-122.08899497871558,Zone C,earthquake,Level 4: Critical Disaster
2023-01-06 17:52:00,37.79288831716776,-122.1303105513698,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-06 17:54:00,37.26114917904195,-121.60253220771575,Zone D,hurricane,Level 2: Moderate Disaster
2023-01-06 17:56:00,37.97977165137842,-121.88104793126382,Zone B,earthquake,Level 3: Severe Disaster
2023-01-06 18:05:00,37.68429673859109,-121.68067252953183,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 18:07:00,37.75270144619169,-122.3683699936192,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-06 18:12:00,37.93490460453434,-121.73103754080569,Zone B,earthquake,Level 4: Critical Disaster
2023-01-06 18:13:00,37.67863551088829,-121.5048788475198,Zone B,hurricane,Level 3: Severe Disaster
2023-01-06 18:16:00,37.86136908556243,-121.63249319500846,Zone B,earthquake,Level 2: Moderate Disaster
2023-01-06 18:19:00,37.3822091481205,-122.05738878758088,Zone C,earthquake,Level 2: Moderate Disaster
2023-01-06 18:23:00,37.65907255961983,-121.67556262915662,Zone B,flood,Level 4: Critical Disaster
2023-01-06 18:27:00,37.94840043215854,-121.90357057937403,Zone B,earthquake,Level 3: Severe Disaster
2023-01-06 18:43:00,37.33331750132368,-121.77631119336532,Zone D,earthquake,Level 3: Severe Disaster
2023-01-06 18:53:00,37.86507617476108,-121.56337327448892,Zone B,flood,Level 2: Moderate Disaster
2023-01-06 18:57:00,37.6711601916077,-122.44965723604126,Zone A,earthquake,Level 2: Moderate Disaster
2023-01-06 19:03:00,37.69805746302567,-121.74230578385804,Zone B,hurricane,Level 1: Mild Disaster
2023-01-06 19:27:00,37.74490497512706,-122.45614770228912,Zone A,earthquake,Level 1: Mild Disaster
2023-01-06 19:31:00,37.45290970101477,-121.82116267537756,Zone D,flood,Level 1: Mild Disaster
2023-01-06 19:35:00,37.93210344678613,-122.10731340738202,Zone A,earthquake,Level 4: Critical Disaster
2023-01-06 19:42:00,37.10864491787337,-121.77738815549444,Zone D,earthquake,Level 2: Moderate Disaster
2023-01-06 19:53:00,37.73753982355269,-121.57725582341492,Zone B,hurricane,Level 1: Mild Disaster
2023-01-06 19:59:00,37.5696973860471,-122.19291632627854,Zone A,hurricane,Level 2: Moderate Disaster
2023-01-06 20:05:00,37.526171341328535,-121.59926070202638,Zone B,earthquake,Level 2: Moderate Disaster
