timestamp,latitude,longitude,zone,disaster,severity,name,infrastructure_type,infra_latitude,infra_longitude,distance_km,predicted_impact,recommended_action
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 179,hospital,37.15871548542886,-122.1173531189888,95.18934748481348,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 219,shelter,37.414528477876466,-122.15060059959596,39.351400060177276,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 744,shelter,37.02564169316389,-121.62323095305229,82.30595211645579,Low,No immediate action required.
2023-02-04 15:32:00,37.56146761187352,-122.41442806121516,Zone A,flood,Level 2: Moderate Disaster,Location 496,shelter,37.572459660637925,-122.41999082762268,1.3152551938476331,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 183,shelter,37.727017397784905,-121.92462233709968,32.96315466124885,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 515,fire_station,37.52617567380391,-122.388278266632,79.5679859905915,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 591,fire_station,37.81386628822131,-122.21200854145245,25.20922919862248,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 622,fire_station,37.332236894899715,-121.60760306482663,59.134608687650804,Low,No immediate action required.
2023-02-04 04:46:00,37.57786452828429,-122.24224073269518,Zone A,flood,Level 4: Critical Disaster,Location 926,fire_station,37.61018652608047,-122.264751436018,4.101404631977913,Medium,Monitor fire_station for escalation; notify emergency services.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 474,shelter,37.895017571535085,-121.56758674371895,4.027956032954802,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 650,hospital,37.60610525694392,-122.20978041911046,0.6529790984061289,Critical,Reroute ambulances from hospital due to overload risk.
2023-02-04 14:21:00,37.10270379370165,-121.58306406936244,Zone D,hurricane,Level 4: Critical Disaster,Location 574,hospital,37.12277504262445,-121.60066402615136,2.7219029989550605,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 546,shelter,37.03457451133643,-122.44116932124707,118.83977513639903,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 793,shelter,37.80187205105614,-121.99398318210197,41.024206093964004,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 115,hospital,37.92568033599169,-121.69380548388743,62.24143984190966,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 868,hospital,37.904473971555625,-121.71329770124063,54.41649959918003,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 71,shelter,37.670155431514296,-121.91479747850164,35.64299322048827,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 244,fire_station,37.74426396695753,-121.92130706736872,29.210172746966037,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 718,shelter,37.43818373260467,-122.07903778237188,67.06634163180935,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 395,fire_station,37.51251552026631,-122.0499600516092,60.91805384148108,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 574,hospital,37.12277504262445,-121.60066402615136,82.36998882750042,Low,No immediate action required.
2023-02-04 07:53:00,37.5594184291549,-121.95588140398443,Zone B,flood,Level 2: Moderate Disaster,Location 344,hospital,37.56704402016176,-121.99761661526125,3.783224641945772,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 04:59:00,37.40332461459113,-122.18847971369102,Zone C,,Level 0: No Disaster,Location 63,shelter,37.39798752709942,-122.20699865705714,1.7434224392532942,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 213,fire_station,37.22996231881903,-121.86568697188166,96.24845568481147,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 573,hospital,37.56406519288173,-122.28908387589335,44.861950971385745,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 285,shelter,37.53794072639416,-122.23934459342212,67.56042818661035,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 475,hospital,37.89203239749032,-121.69517008645036,9.46694210555316,Low,No immediate action required.
2023-02-04 03:34:00,37.83283027990368,-122.17013811633193,Zone A,earthquake,Level 3: Severe Disaster,Location 82,fire_station,37.838884022725,-122.13872698888748,2.8455247194289632,Medium,Monitor fire_station for escalation; notify emergency services.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 601,fire_station,37.10663122831301,-121.69897340040943,115.57139630787192,Low,No immediate action required.
2023-02-04 10:43:00,37.076032052992055,-121.76996031721724,Zone D,hurricane,Level 2: Moderate Disaster,Location 422,fire_station,37.063465500158955,-121.79720398815505,2.795509581222153,Medium,Monitor fire_station for escalation; notify emergency services.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 22,hospital,37.657125046137665,-122.16783555143239,55.643717369749886,Low,No immediate action required.
2023-02-04 15:19:00,37.92599819869438,-121.99027790797928,Zone B,,Level 4: Critical Disaster,Location 608,fire_station,37.92608353028655,-121.94525204328806,3.95871224555322,Medium,Monitor fire_station for escalation; notify emergency services.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 953,hospital,37.06998557180736,-122.00638923727448,63.830384088523886,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 914,shelter,37.954613718683376,-121.85513000257875,37.92316753629615,Low,No immediate action required.
2023-02-04 17:03:00,37.89487249668421,-122.34601377361771,Zone A,hurricane,Level 2: Moderate Disaster,Location 70,fire_station,37.899070070534805,-122.36195780077773,1.4777292886030784,Medium,Monitor fire_station for escalation; notify emergency services.
2023-02-04 03:40:00,37.94113122236878,-122.15506625036956,Zone A,flood,Level 4: Critical Disaster,Location 637,shelter,37.98061439462904,-122.16393946021094,4.451295270247934,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 256,shelter,37.823692458747374,-121.97086374047339,41.68454562873454,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 572,fire_station,37.56422850691838,-122.13229545544367,58.08229559654357,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 242,hospital,37.11064388897226,-122.49856085502252,60.840007318878804,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 212,shelter,37.837701709448204,-121.74313491413439,48.01579925935058,Low,No immediate action required.
2023-02-04 06:45:00,37.40162629310256,-122.28339550673884,Zone C,flood,Level 4: Critical Disaster,Location 605,shelter,37.39338459331659,-122.28121426009668,0.9348745383362417,Critical,Evacuate Zone C shelter immediately to alternate zone.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 842,fire_station,37.93320163559803,-122.3811311811865,39.65739355888064,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 724,shelter,37.03333946974513,-121.66939917123042,79.12883179751793,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 775,shelter,37.23273576281051,-122.13161583538789,41.81746324156304,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 465,shelter,37.30999316552884,-122.10536628178392,76.41919937973478,Low,No immediate action required.
2023-02-04 09:40:00,37.25474435161728,-122.4674004487742,Zone C,hurricane,Level 3: Severe Disaster,Location 409,fire_station,37.26232616410471,-122.46561202161593,0.8562741529938172,High,
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 948,shelter,37.790199621267675,-122.30314696943717,63.05412293790845,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 396,shelter,37.912401505702015,-122.31714079466198,10.884629773495645,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 671,fire_station,37.69687858008968,-122.37989971198884,71.77258239562401,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 533,fire_station,37.64134754927595,-121.8764453957367,8.449486236674439,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 345,hospital,37.826323125560435,-121.55988808439729,30.552441690369303,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 554,hospital,37.02309598658659,-121.9797976834039,68.17080518740582,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 924,fire_station,37.67659831461357,-121.52408472526469,60.39411485955571,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 35,fire_station,37.17141164645142,-121.82787505371032,49.64281499631097,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 915,fire_station,37.905815466448935,-122.09582687223323,44.45251087857928,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 528,hospital,37.51171664303334,-121.62268077154434,39.28761431664761,Low,No immediate action required.
2023-02-04 15:53:00,37.10677361624376,-122.15302046282456,Zone C,,Level 2: Moderate Disaster,Location 864,shelter,37.084237870177034,-122.15640112938232,2.5189974412272997,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 777,shelter,37.47434377623549,-121.83826766894963,75.28701395816468,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 425,fire_station,37.11089903777843,-122.32068717929863,97.45411640489797,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 4,hospital,37.777302930754935,-122.1122063788773,33.833188021006166,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 674,hospital,37.5675961844212,-121.65559248182934,33.455353755861246,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 547,shelter,37.654962726691956,-121.77772633661722,65.85779267534159,Low,No immediate action required.
2023-02-04 03:34:00,37.83283027990368,-122.17013811633193,Zone A,earthquake,Level 3: Severe Disaster,Location 457,fire_station,37.8198071421136,-122.16232868543787,1.6006615038022136,High,
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 11,shelter,37.30597962746345,-121.7600015878777,51.34037997315317,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 192,hospital,37.03343176508132,-121.54941449544272,92.36364570316846,Low,No immediate action required.
2023-02-04 09:35:00,37.945593776124674,-121.7625131998912,Zone B,,Level 3: Severe Disaster,Location 750,shelter,37.93529897378315,-121.7287910136525,3.176910252557696,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 02:53:00,37.36470496979055,-122.04659817531224,Zone C,flood,Level 3: Severe Disaster,Location 280,shelter,37.333934907988265,-122.0860980721995,4.889864744202907,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 651,hospital,37.11159773210881,-122.0222927038085,59.92800869467477,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 436,hospital,37.47231907039746,-122.39450158340027,22.489035171570624,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 264,fire_station,37.65347682204107,-121.81470387052613,4.755941840946249,Medium,Monitor fire_station for escalation; notify emergency services.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 954,fire_station,37.11031120826647,-121.84894453395339,108.70067997990661,Low,No immediate action required.
2023-02-04 10:04:00,37.97764149288912,-121.59505055821944,Zone B,hurricane,Level 3: Severe Disaster,Location 633,hospital,37.981751119118584,-121.58792019014267,0.7749291394535477,High,Scale up capacity or divert new cases from nearby areas.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 417,hospital,37.42953402750518,-121.51028529266162,64.22454887884687,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 748,hospital,37.58981245756901,-121.80290825585531,3.426174351348021,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 152,fire_station,37.35973332300596,-122.08827043970372,29.061405558230405,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 665,hospital,37.26312804396624,-121.79111864929929,69.04287579530944,Low,No immediate action required.
2023-02-04 15:26:00,37.399969178457575,-122.46708631072708,Zone C,,Level 2: Moderate Disaster,Location 0,hospital,37.432842106328884,-122.49261530144322,4.2916447638715605,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 926,fire_station,37.61018652608047,-122.264751436018,5.5271328981621215,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 836,hospital,37.091864061612185,-122.25221984162374,103.72783894142655,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 145,hospital,37.974680986252025,-122.41862240707351,73.59753582831918,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 781,fire_station,37.99746733936651,-122.4960437680468,8.710247249699364,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 431,shelter,37.394780164798355,-121.57672344581785,60.060208073553525,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 671,fire_station,37.69687858008968,-122.37989971198884,32.21906556224304,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 826,fire_station,37.79969974902022,-121.68376646090042,22.13270275722876,Low,No immediate action required.
2023-02-04 11:00:00,37.27336475337149,-121.55114003592928,Zone D,,Level 0: No Disaster,Location 57,hospital,37.28053241744288,-121.53251255098527,1.8335773593694824,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 03:40:00,37.94113122236878,-122.15506625036956,Zone A,flood,Level 4: Critical Disaster,Location 871,hospital,37.935180042019894,-122.1422140547524,1.3087206472946598,Critical,Reroute ambulances from hospital due to overload risk.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 625,fire_station,37.32603052496237,-122.24141625367382,74.62686947067886,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 664,hospital,37.00089931583531,-121.62007980054243,84.64460141774688,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 215,shelter,37.3469474062317,-121.7196824009144,30.580315170354815,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 683,fire_station,37.577088736291586,-122.15419221754685,32.85951685213598,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 129,shelter,37.23956979564814,-122.09067720295309,87.25594496784103,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 583,shelter,37.29931609420109,-122.35337157422484,76.4054641577986,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 521,hospital,37.07475240672928,-122.3786190302705,60.911704181573455,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 647,hospital,37.15707808652382,-121.97459933667714,85.49304884331639,Low,No immediate action required.
2023-02-04 04:57:00,37.045007207311,-122.03987952006932,Zone C,flood,Level 2: Moderate Disaster,Location 243,shelter,37.022856128525326,-122.0388221679731,2.4600879753298357,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 138,fire_station,37.45974015519054,-121.96554089269439,26.445424299603413,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 17,fire_station,37.175522229079725,-121.60373126293419,114.13697408003691,Low,No immediate action required.
2023-02-04 02:58:00,37.41179631502102,-121.78838083746726,Zone D,flood,Level 2: Moderate Disaster,Location 205,hospital,37.38656007709834,-121.77739177691602,2.9650479063041963,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 418,fire_station,37.16437873318817,-122.05684144883195,87.89508189195976,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 142,hospital,37.75903014240963,-122.21723193510668,29.859669294627405,Low,No immediate action required.
2023-02-04 04:46:00,37.57786452828429,-122.24224073269518,Zone A,flood,Level 4: Critical Disaster,Location 573,hospital,37.56406519288173,-122.28908387589335,4.412529160753197,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 17:09:00,37.92873018657295,-121.55620710453088,Zone B,earthquake,Level 4: Critical Disaster,Location 10,hospital,37.96124418786478,-121.58502909000188,4.409341752223801,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 475,hospital,37.89203239749032,-121.69517008645036,31.502667992606014,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 651,hospital,37.11159773210881,-122.0222927038085,91.81853090922834,Low,No immediate action required.
2023-02-04 10:23:00,37.88583065847324,-122.3071676118155,Zone A,,Level 4: Critical Disaster,Location 783,hospital,37.913616385774944,-122.34738187149121,4.692682697967412,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 904,shelter,37.00499713840165,-121.57065879103641,70.58932216348548,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 838,shelter,37.34927973308472,-121.95313534523966,35.96514301215087,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 367,hospital,37.10908932874384,-121.6476489449774,57.72565942382919,Low,No immediate action required.
2023-02-04 01:53:00,37.24791633118376,-122.24309549878664,Zone C,hurricane,Level 1: Mild Disaster,Location 748,hospital,37.58981245756901,-121.80290825585531,54.38917939288936,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 271,fire_station,37.005255819859755,-122.14993208823151,111.12285472619232,Low,No immediate action required.
2023-02-04 09:31:00,37.38718779999612,-122.06560050605292,Zone C,earthquake,Level 3: Severe Disaster,Location 461,shelter,37.392477457526184,-122.08201847547646,1.5679505408174375,High,Prepare secondary shelters and inform evacuees.
2023-02-04 13:56:00,37.4643304630556,-122.275453803413,Zone C,earthquake,Level 4: Critical Disaster,Location 365,shelter,37.438689722543984,-122.3088669496887,4.103555852720615,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 895,shelter,37.97662353533695,-121.67849076532802,14.49338226531346,Low,No immediate action required.
2023-02-04 07:55:00,37.35003717599735,-121.6468240852607,Zone D,earthquake,Level 2: Moderate Disaster,Location 701,hospital,37.36393942454992,-121.68787370127579,3.9505101338779998,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 01:54:00,37.5723180254646,-121.54924532697964,Zone B,,Level 3: Severe Disaster,Location 456,shelter,37.56232968404154,-121.55337237965068,1.1670086411084102,High,Prepare secondary shelters and inform evacuees.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 322,fire_station,37.74202919079828,-121.71724811388069,15.085682086625807,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 500,shelter,37.85682850010298,-122.2544606746815,49.13460061488662,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 87,shelter,37.24685271897411,-121.80927837299083,41.18219981333994,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 408,fire_station,37.804501015287144,-122.21608060455735,22.146787921093697,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 116,hospital,37.032717607662136,-121.54499471375797,68.30674093374384,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 933,hospital,37.9966163652788,-122.1710613123221,43.525914808594635,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 217,fire_station,37.61801076840297,-121.99256823141813,44.61319603548482,Low,No immediate action required.
2023-02-04 00:48:00,37.69384201913967,-121.57052927005893,Zone B,,Level 0: No Disaster,Location 990,shelter,37.688855956328396,-121.56108058968834,1.0003795298620872,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 16:31:00,37.92045131997116,-122.11536018366851,Zone A,hurricane,Level 4: Critical Disaster,Location 871,hospital,37.935180042019894,-122.1422140547524,2.871709666717131,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 400,shelter,37.055626004812524,-122.10855125022377,100.73077156655496,Low,No immediate action required.
2023-02-04 00:01:00,37.86491027899463,-121.59314876782145,Zone B,,Level 0: No Disaster,Location 272,hospital,37.54075159167461,-122.45644514666122,84.20342627349413,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 749,shelter,37.29571901143246,-122.16212079312109,79.47434340416905,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 586,hospital,37.549571765430386,-121.89661768247426,27.714445677094872,Low,No immediate action required.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 235,hospital,37.49150581814361,-121.77421671217189,14.01196906484683,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 195,hospital,37.644684550113986,-121.7629170184196,67.58023667066391,Low,No immediate action required.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 962,hospital,37.39071750269706,-122.35305737141229,27.281990706153753,Low,No immediate action required.
2023-02-04 11:56:00,37.89681793285221,-122.43342992361428,Zone A,,Level 0: No Disaster,Location 600,shelter,37.90621619692084,-122.43458046198613,1.0480530612450274,Medium,Monitor shelter for escalation; notify emergency services.
2023-02-04 01:48:00,37.61742925148904,-121.78557208320966,Zone B,hurricane,Level 2: Moderate Disaster,Location 594,shelter,37.195346062615585,-122.46783877359498,76.44053093450367,Low,No immediate action required.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 820,hospital,37.89413169199753,-122.09903069051363,28.205931203493552,Low,No immediate action required.
2023-02-04 04:52:00,37.56478275210589,-121.74240687791972,Zone B,flood,Level 4: Critical Disaster,Location 251,fire_station,37.580024601150825,-121.70996080930557,3.3282629670305734,Medium,Monitor fire_station for escalation; notify emergency services.
2023-02-04 00:10:00,37.60525759856685,-122.20246262639112,Zone A,earthquake,Level 4: Critical Disaster,Location 509,hospital,37.52734017227497,-122.3929421303637,18.920334839047165,Low,No immediate action required.
2023-02-04 16:14:00,37.10670266710759,-121.56574948533289,Zone D,earthquake,Level 3: Severe Disaster,Location 508,hospital,37.14687610174295,-121.54860051873206,4.711697718050179,Medium,Monitor hospital for escalation; notify emergency services.
2023-02-04 00:11:00,37.98681000235784,-122.39780415264792,Zone A,flood,Level 3: Severe Disaster,Location 187,hospital,37.692420795269854,-121.71105708201037,68.71546060233774,Low,No immediate action required.
2023-02-04 16:22:00,37.05105999188223,-122.49160579807148,Zone C,earthquake,Level 4: Critical Disaster,Location 546,shelter,37.03457451133643,-122.44116932124707,4.845576345854109,Medium,Monitor shelter for escalation; notify emergency services.
