user_id,text,timestamp,latitude,longitude,zone,time_diff_minutes,temporal_score
122829,fire in downtown,01-01-2023 10:36,37.91520225,-121.8882704,Zone B,56,0
151969,earthquake felt,01-01-2023 10:37,37.32640237,-121.7011164,Zone D,25,0
169669,fire in downtown,01-01-2023 10:38,37.35244602,-122.3750825,Zone C,29,0
164000,emergency in Zone A,01-01-2023 10:39,37.77393019,-122.3470886,Zone A,87,0
124076,fire in downtown,01-01-2023 10:40,37.65933666,-121.9430397,Zone B,14,1
104418,earthquake felt,01-01-2023 10:41,37.65258851,-122.0233901,Zone A,57,0
183785,flood near river,01-01-2023 10:42,37.52485341,-122.2920848,Zone A,50,0
103366,emergency in Zone A,01-01-2023 10:43,37.14270259,-121.7127934,Zone D,164,0
125999,fire in downtown,01-01-2023 10:44,37.14044301,-122.200434,Zone C,47,0
108846,fire in downtown,01-01-2023 10:45,37.06010459,-121.9346182,Zone D,117,0
168920,earthquake felt,01-01-2023 10:46,37.35632925,-121.5463675,Zone D,93,0
191205,emergency in Zone A,01-01-2023 10:47,37.97904976,-121.8770944,Zone B,235,0
107438,emergency in Zone A,01-01-2023 10:48,37.97778639,-122.2749942,Zone A,67,0
136163,flood near river,01-01-2023 10:49,37.36341031,-121.6093701,Zone D,13,1
188177,fire in downtown,01-01-2023 10:50,37.09150101,-122.1000346,Zone C,53,0
172512,earthquake felt,01-01-2023 10:51,37.97207631,-122.1118893,Zone A,65,0
151047,earthquake felt,01-01-2023 10:52,37.72705188,-121.6684854,Zone B,46,0
112087,fire in downtown,01-01-2023 10:53,37.97109364,-122.3291423,Zone A,62,0
167414,earthquake felt,01-01-2023 10:54,37.27645814,-122.3629735,Zone C,13,1
177981,flood near river,01-01-2023 10:55,37.21484909,-122.0396293,Zone C,58,0
139687,evacuate Zone C,01-01-2023 10:56,37.66719749,-122.0248402,Zone A,72,0
145548,emergency in Zone A,01-01-2023 10:57,37.74032681,-121.9838581,Zone B,8,1
133176,evacuate Zone C,01-01-2023 10:58,37.25398011,-122.1064483,Zone C,61,0
184877,fire in downtown,01-01-2023 10:59,37.56157092,-122.4717651,Zone A,204,0
150402,evacuate Zone C,01-01-2023 11:00,37.92717142,-121.7855515,Zone B,79,0
111879,emergency in Zone A,01-01-2023 11:01,37.80972206,-121.9488065,Zone B,12,1
144614,emergency in Zone A,01-01-2023 11:02,37.40026078,-121.774255,Zone D,0,1
160271,emergency in Zone A,01-01-2023 11:03,37.99042882,-121.5378696,Zone B,443,0
116546,flood near river,01-01-2023 11:04,37.49669544,-121.5710347,Zone D,34,0
167100,fire in downtown,01-01-2023 11:05,37.89620561,-122.169075,Zone A,50,0
183186,earthquake felt,01-01-2023 11:06,37.83102136,-121.7962929,Zone B,73,0
136445,flood near river,01-01-2023 11:07,37.54455785,-122.1048735,Zone A,57,0
161908,flood near river,01-01-2023 11:08,37.19055233,-122.1812717,Zone C,71,0
135625,flood near river,01-01-2023 11:09,37.75239475,-121.7000496,Zone B,29,0
190889,fire in downtown,01-01-2023 11:10,37.01592228,-122.0976735,Zone C,212,0
140658,flood near river,01-01-2023 11:11,37.18089204,-121.9437633,Zone D,14,1
186157,fire in downtown,01-01-2023 11:12,37.59135419,-121.8999842,Zone B,18,0
191677,evacuate Zone C,01-01-2023 11:13,37.10418804,-121.6040445,Zone D,93,0
140649,flood near river,01-01-2023 11:14,37.69736134,-122.0606923,Zone A,4,1
146763,earthquake felt,01-01-2023 11:15,37.94431282,-122.1864096,Zone A,40,0
188430,flood near river,01-01-2023 11:16,37.45134633,-122.1188433,Zone C,30,0
191464,earthquake felt,01-01-2023 11:17,37.85952045,-122.3285847,Zone A,38,0
166957,fire in downtown,01-01-2023 11:18,37.6468318,-121.6450903,Zone B,20,0
154487,flood near river,01-01-2023 11:19,37.49723909,-121.9705471,Zone D,9,1
161745,flood near river,01-01-2023 11:20,37.41536702,-122.2917418,Zone C,14,1
148379,fire in downtown,01-01-2023 11:21,37.14484222,-122.373827,Zone C,10,1
161317,evacuate Zone C,01-01-2023 11:22,37.09038246,-121.9490785,Zone D,151,0
159995,evacuate Zone C,01-01-2023 11:23,37.93115823,-121.5357232,Zone B,119,0
125722,flood near river,01-01-2023 11:24,37.97878558,-121.5498053,Zone B,71,0
169309,fire in downtown,01-01-2023 11:25,37.47523977,-122.4242192,Zone C,107,0
161354,flood near river,01-01-2023 11:26,37.40018218,-122.1011903,Zone C,23,0
126664,earthquake felt,01-01-2023 11:27,37.03169841,-122.0311213,Zone C,146,0
102896,flood near river,01-01-2023 11:28,37.62264131,-121.6716279,Zone B,10,1
122204,earthquake felt,01-01-2023 11:29,37.09890238,-121.7035272,Zone D,77,0
122289,flood near river,01-01-2023 11:30,37.11207725,-122.1701898,Zone C,85,0
130873,earthquake felt,01-01-2023 11:31,37.21697817,-122.0446286,Zone C,45,0
136832,emergency in Zone A,01-01-2023 11:32,37.26561106,-121.9799347,Zone D,7,1
113670,fire in downtown,01-01-2023 11:33,37.20444665,-121.7434024,Zone D,109,0
119359,flood near river,01-01-2023 11:34,37.80348748,-121.7524413,Zone B,45,0
126547,earthquake felt,01-01-2023 11:35,37.45504401,-122.2340127,Zone C,29,0
170767,emergency in Zone A,01-01-2023 11:36,37.14368408,-122.1598465,Zone C,79,0
129610,flood near river,01-01-2023 11:37,37.60235285,-122.2848942,Zone A,5,1
120657,earthquake felt,01-01-2023 11:38,37.59646907,-121.8157962,Zone B,54,0
151792,earthquake felt,01-01-2023 11:39,37.67969624,-121.5021774,Zone B,336,0
132797,fire in downtown,01-01-2023 11:40,37.05085609,-121.6492055,Zone D,66,0
177931,flood near river,01-01-2023 11:41,37.59967998,-121.6024437,Zone B,3,1
140141,emergency in Zone A,01-01-2023 11:42,37.9152883,-121.5300701,Zone B,138,0
175744,evacuate Zone C,01-01-2023 11:43,37.17443208,-121.751898,Zone D,71,0
183365,flood near river,01-01-2023 11:44,37.09032338,-122.2787693,Zone C,32,0
126108,emergency in Zone A,01-01-2023 11:45,37.33757799,-122.3142503,Zone C,38,0
109136,flood near river,01-01-2023 11:46,37.46124473,-121.6692987,Zone D,123,0
160598,earthquake felt,01-01-2023 11:47,37.61415957,-122.3812881,Zone A,31,0
105799,flood near river,01-01-2023 11:48,37.51651826,-121.5104673,Zone B,78,0
166024,fire in downtown,01-01-2023 11:49,37.63672354,-121.9756064,Zone B,55,0
196083,flood near river,01-01-2023 11:50,37.98906335,-121.8259371,Zone B,213,0
168711,fire in downtown,01-01-2023 11:51,37.31716573,-122.1618917,Zone C,2,1
132805,fire in downtown,01-01-2023 11:52,37.20601651,-121.6104417,Zone D,95,0
191676,earthquake felt,01-01-2023 11:53,37.26401443,-122.1793981,Zone C,116,0
117098,earthquake felt,01-01-2023 11:54,37.8628654,-121.8733007,Zone B,25,0
183539,earthquake felt,01-01-2023 11:55,37.42976843,-121.9060581,Zone D,8,1
105965,flood near river,01-01-2023 11:56,37.59042131,-122.1995605,Zone A,22,0
194872,evacuate Zone C,01-01-2023 11:57,37.84207453,-121.6011397,Zone B,29,0
199154,flood near river,01-01-2023 11:58,37.91877427,-122.342199,Zone A,3,1
117072,evacuate Zone C,01-01-2023 11:59,37.40722692,-121.9568344,Zone D,12,1
100769,earthquake felt,01-01-2023 12:00,37.63537294,-121.8322143,Zone B,66,0
113306,earthquake felt,01-01-2023 12:01,37.36162292,-121.5941456,Zone D,59,0
126463,fire in downtown,01-01-2023 12:02,37.85115445,-122.2598255,Zone A,4,1
189793,fire in downtown,01-01-2023 12:03,37.94734886,-122.2327049,Zone A,8,1
106659,emergency in Zone A,01-01-2023 12:04,37.75768141,-121.6042478,Zone B,26,0
167313,flood near river,01-01-2023 12:05,37.98662433,-121.8917574,Zone B,157,0
125263,evacuate Zone C,01-01-2023 12:06,37.60937055,-121.7413468,Zone B,98,0
127978,fire in downtown,01-01-2023 12:07,37.58542285,-122.3888493,Zone A,11,1
176042,emergency in Zone A,01-01-2023 12:08,37.95325925,-121.6957876,Zone B,18,0
198906,emergency in Zone A,01-01-2023 12:09,37.54123975,-122.4852221,Zone A,229,0
183648,evacuate Zone C,01-01-2023 12:10,37.52689263,-122.0446807,Zone A,102,0
118525,emergency in Zone A,01-01-2023 12:11,37.61160312,-121.9794977,Zone B,77,0
185103,emergency in Zone A,01-01-2023 12:12,37.74593447,-122.4378814,Zone A,6,1
141905,earthquake felt,01-01-2023 12:13,37.57755007,-122.4256222,Zone A,45,0
106934,earthquake felt,01-01-2023 12:14,37.85199332,-121.6548505,Zone B,12,1
127977,flood near river,01-01-2023 12:15,37.99644047,-121.8264422,Zone B,238,0
194127,fire in downtown,01-01-2023 12:16,37.0290752,-122.0948837,Zone C,278,0
174825,emergency in Zone A,01-01-2023 12:17,37.22197466,-121.6960315,Zone D,65,0
104592,emergency in Zone A,01-01-2023 12:18,37.7417518,-122.2354019,Zone A,23,0
104201,flood near river,01-01-2023 12:19,37.42222079,-121.9301535,Zone D,32,0
162362,emergency in Zone A,01-01-2023 12:20,37.98744617,-121.6181432,Zone B,6,1
152075,flood near river,01-01-2023 12:21,37.01686138,-122.1329779,Zone C,283,0
101674,fire in downtown,01-01-2023 12:22,37.21697954,-122.0858727,Zone C,99,0
137605,evacuate Zone C,01-01-2023 12:23,37.89638109,-122.3853054,Zone A,41,0
171514,fire in downtown,01-01-2023 12:24,37.28661227,-122.2815104,Zone C,5,1
130428,earthquake felt,01-01-2023 12:25,37.43677726,-122.1688142,Zone C,36,0
135772,fire in downtown,01-01-2023 12:26,37.95062228,-121.7671783,Zone B,7,1
110918,emergency in Zone A,01-01-2023 12:27,37.45766748,-121.5953191,Zone D,82,0
177204,fire in downtown,01-01-2023 12:28,37.86173691,-121.8687185,Zone B,9,1
166699,earthquake felt,01-01-2023 12:29,37.35180324,-122.379115,Zone C,0,1
171020,evacuate Zone C,01-01-2023 12:30,37.34063103,-122.2047527,Zone C,41,0
132985,emergency in Zone A,01-01-2023 12:31,37.98286419,-122.0584412,Zone A,131,0
172530,fire in downtown,01-01-2023 12:32,37.76805839,-122.201643,Zone A,9,1
186109,flood near river,01-01-2023 12:33,37.4693201,-121.5636523,Zone D,76,0
160471,flood near river,01-01-2023 12:34,37.92401188,-121.8530313,Zone B,15,1
197144,flood near river,01-01-2023 12:35,37.85608353,-122.3661978,Zone A,8,1
166615,earthquake felt,01-01-2023 12:36,37.13778867,-122.1374551,Zone C,19,0
139940,evacuate Zone C,01-01-2023 12:37,37.34835421,-122.3456481,Zone C,8,1
126426,evacuate Zone C,01-01-2023 12:38,37.07050674,-121.5605578,Zone D,195,0
104550,flood near river,01-01-2023 12:39,37.54999876,-121.7928062,Zone B,7,1
121537,fire in downtown,01-01-2023 12:40,37.58481305,-121.8288403,Zone B,8,1
128511,fire in downtown,01-01-2023 12:41,37.61477727,-121.5321131,Zone B,63,0
113723,flood near river,01-01-2023 12:42,37.10004267,-121.7574232,Zone D,4,1
170433,fire in downtown,01-01-2023 12:43,37.77697769,-122.1863677,Zone A,2,1
173063,emergency in Zone A,01-01-2023 12:44,37.78885774,-121.9432739,Zone B,48,0
151321,emergency in Zone A,01-01-2023 12:45,37.23820255,-122.2822663,Zone C,130,0
116014,emergency in Zone A,01-01-2023 12:46,37.88802497,-121.6012965,Zone B,3,1
147966,earthquake felt,01-01-2023 12:47,37.80455256,-122.0448671,Zone A,51,0
151604,fire in downtown,01-01-2023 12:48,37.69825757,-121.7944322,Zone B,2,1
105945,fire in downtown,01-01-2023 12:49,37.80254275,-121.6270756,Zone B,205,0
121558,evacuate Zone C,01-01-2023 12:50,37.42664002,-122.1389311,Zone C,56,0
101693,flood near river,01-01-2023 12:51,37.38858611,-122.0912279,Zone C,55,0
193513,fire in downtown,01-01-2023 12:52,37.50333058,-121.8309593,Zone B,20,0
118295,emergency in Zone A,01-01-2023 12:53,37.60089562,-121.7906298,Zone B,21,0
189433,emergency in Zone A,01-01-2023 12:54,37.82556238,-122.3434735,Zone A,10,1
199210,earthquake felt,01-01-2023 12:55,37.56804012,-122.1240233,Zone A,205,0
182495,fire in downtown,01-01-2023 12:56,37.0992972,-121.6885179,Zone D,10,1
148045,emergency in Zone A,01-01-2023 12:57,37.3282639,-122.4919396,Zone C,9,1
108814,emergency in Zone A,01-01-2023 12:58,37.62162555,-122.4586163,Zone A,0,1
187958,fire in downtown,01-01-2023 12:59,37.32645333,-122.3269875,Zone C,30,0
192219,earthquake felt,01-01-2023 13:00,37.74962601,-122.2637036,Zone A,4,1
159258,fire in downtown,01-01-2023 13:01,37.54277048,-122.2247933,Zone A,22,0
138499,flood near river,01-01-2023 13:02,37.04477973,-121.7709562,Zone D,25,0
125722,fire in downtown,01-01-2023 13:03,37.40480618,-121.526464,Zone D,144,0
166756,fire in downtown,01-01-2023 13:04,37.39924363,-122.1436248,Zone C,42,0
191280,fire in downtown,01-01-2023 13:05,37.06730037,-121.8660703,Zone D,48,0
173742,earthquake felt,01-01-2023 13:06,37.03471748,-121.9185185,Zone D,47,0
162743,flood near river,01-01-2023 13:07,37.19417253,-121.5019094,Zone D,226,0
128656,earthquake felt,01-01-2023 13:08,37.13230351,-122.3311647,Zone C,116,0
100373,evacuate Zone C,01-01-2023 13:09,37.40900366,-122.2417498,Zone C,14,1
184489,fire in downtown,01-01-2023 13:10,37.01243286,-121.9513377,Zone D,43,0
121662,emergency in Zone A,01-01-2023 13:11,37.66027114,-122.0681751,Zone A,102,0
174721,earthquake felt,01-01-2023 13:12,37.94099533,-121.6001019,Zone B,29,0
129773,earthquake felt,01-01-2023 13:13,37.06079328,-121.7221506,Zone D,14,1
102662,evacuate Zone C,01-01-2023 13:14,37.60618644,-121.9776487,Zone B,57,0
173666,fire in downtown,01-01-2023 13:15,37.97206624,-121.819064,Zone B,298,0
178761,flood near river,01-01-2023 13:16,37.36168328,-121.815127,Zone D,9,1
102699,emergency in Zone A,01-01-2023 13:17,37.89343123,-121.9364906,Zone B,58,0
134074,fire in downtown,01-01-2023 13:18,37.34217494,-121.9814613,Zone D,55,0
130866,emergency in Zone A,01-01-2023 13:19,37.93659958,-122.3650948,Zone A,167,0
111253,flood near river,01-01-2023 13:20,37.14846187,-122.037193,Zone C,41,0
124453,earthquake felt,01-01-2023 13:21,37.40480675,-121.9477857,Zone D,85,0
182840,earthquake felt,01-01-2023 13:22,37.33621909,-121.5329233,Zone D,53,0
125483,emergency in Zone A,01-01-2023 13:23,37.08511818,-122.0457151,Zone C,30,0
175292,fire in downtown,01-01-2023 13:24,37.42771076,-121.7870955,Zone D,17,0
143131,fire in downtown,01-01-2023 13:25,37.95255308,-122.3409657,Zone A,90,0
172305,earthquake felt,01-01-2023 13:26,37.79610763,-122.1302959,Zone A,33,0
169913,evacuate Zone C,01-01-2023 13:27,37.96043141,-121.689698,Zone B,29,0
198810,evacuate Zone C,01-01-2023 13:28,37.58969355,-121.6360951,Zone B,16,0
138107,emergency in Zone A,01-01-2023 13:29,37.07346318,-121.5985629,Zone D,2,1
152667,flood near river,01-01-2023 13:30,37.42080371,-121.8265968,Zone D,23,0
197975,earthquake felt,01-01-2023 13:31,37.81118931,-121.9353032,Zone B,41,0
180889,flood near river,01-01-2023 13:32,37.24716222,-122.0260399,Zone C,69,0
186566,flood near river,01-01-2023 13:33,37.58783075,-122.212171,Zone A,2,1
197739,evacuate Zone C,01-01-2023 13:34,37.56108415,-121.585843,Zone B,10,1
126503,evacuate Zone C,01-01-2023 13:35,37.74471581,-121.9522962,Zone B,15,1
115808,fire in downtown,01-01-2023 13:36,37.93445523,-121.7490757,Zone B,20,0
125699,emergency in Zone A,01-01-2023 13:37,37.82420459,-122.3069529,Zone A,12,1
135172,emergency in Zone A,01-01-2023 13:38,37.96769879,-122.1841865,Zone A,103,0
176276,emergency in Zone A,01-01-2023 13:39,37.21803738,-122.1843521,Zone C,44,0
145323,flood near river,01-01-2023 13:40,37.50266263,-122.4326157,Zone A,4,1
117129,evacuate Zone C,01-01-2023 13:41,37.80309417,-121.7625798,Zone B,51,0
146741,flood near river,01-01-2023 13:42,37.76839724,-122.4124651,Zone A,17,0
186092,emergency in Zone A,01-01-2023 13:43,37.91765605,-121.5266424,Zone B,259,0
181377,evacuate Zone C,01-01-2023 13:44,37.42833522,-122.1784949,Zone C,2,1
189718,emergency in Zone A,01-01-2023 13:45,37.3461549,-122.3205475,Zone C,18,0
111470,evacuate Zone C,01-01-2023 13:46,37.84085114,-122.4835556,Zone A,42,0
186693,fire in downtown,01-01-2023 13:47,37.06516602,-122.4647216,Zone C,85,0
174923,evacuate Zone C,01-01-2023 13:48,37.30094085,-122.2317319,Zone C,15,1
117021,earthquake felt,01-01-2023 13:49,37.79312722,-121.573413,Zone B,265,0
188372,flood near river,01-01-2023 13:50,37.0407271,-122.4555792,Zone C,82,0
196141,earthquake felt,01-01-2023 13:51,37.89905338,-122.349941,Zone A,47,0
140335,emergency in Zone A,01-01-2023 13:52,37.58958918,-121.6282524,Zone B,8,1
130386,emergency in Zone A,01-01-2023 13:53,37.92296742,-122.1383407,Zone A,6,1
149850,earthquake felt,01-01-2023 13:54,37.20189949,-122.3369526,Zone C,23,0
102327,earthquake felt,01-01-2023 13:55,37.64857611,-121.9206055,Zone B,16,0
133075,flood near river,01-01-2023 13:56,37.76355187,-121.5515359,Zone B,138,0
196669,earthquake felt,01-01-2023 13:57,37.63656098,-122.1280648,Zone A,56,0
180880,flood near river,01-01-2023 13:58,37.72749669,-122.1113887,Zone A,55,0
179096,evacuate Zone C,01-01-2023 13:59,37.84354,-122.2892462,Zone A,34,0
106990,evacuate Zone C,01-01-2023 14:00,37.04608991,-122.2116048,Zone C,65,0
164252,evacuate Zone C,01-01-2023 14:01,37.82529603,-121.7736953,Zone B,71,0
121498,emergency in Zone A,01-01-2023 14:02,37.52482125,-122.380428,Zone A,25,0
139581,emergency in Zone A,01-01-2023 14:03,37.14115197,-122.3186522,Zone C,61,0
163743,fire in downtown,01-01-2023 14:04,37.34887421,-122.4872496,Zone C,13,1
194696,emergency in Zone A,01-01-2023 14:05,37.26104663,-121.6935189,Zone D,10,1
180967,earthquake felt,01-01-2023 14:06,37.37612998,-121.6113439,Zone D,17,0
156786,fire in downtown,01-01-2023 14:07,37.31974875,-122.3282732,Zone C,4,1
131807,evacuate Zone C,01-01-2023 14:08,37.31059113,-122.0491085,Zone C,105,0
143725,earthquake felt,01-01-2023 14:09,37.61544062,-121.8180387,Zone B,49,0
158555,fire in downtown,01-01-2023 14:10,37.99292077,-121.8590929,Zone B,267,0
191616,earthquake felt,01-01-2023 14:11,37.04119372,-122.0757059,Zone C,323,0
190595,fire in downtown,01-01-2023 14:12,37.73452232,-122.2930517,Zone A,47,0
191351,fire in downtown,01-01-2023 14:13,37.04991312,-122.0442207,Zone C,12,1
180418,evacuate Zone C,01-01-2023 14:14,37.22099492,-121.7024807,Zone D,1,1
123376,earthquake felt,01-01-2023 14:15,37.83613379,-121.6871938,Zone B,85,0
165563,emergency in Zone A,01-01-2023 14:16,37.17768216,-121.8593381,Zone D,69,0
105557,evacuate Zone C,01-01-2023 14:17,37.60633225,-121.555674,Zone B,17,0
159360,emergency in Zone A,01-01-2023 14:18,37.24959772,-122.2679471,Zone C,37,0
156484,flood near river,01-01-2023 14:19,37.98200216,-121.5024248,Zone B,639,0
199544,emergency in Zone A,01-01-2023 14:20,37.63789267,-122.3637301,Zone A,49,0
151366,fire in downtown,01-01-2023 14:21,37.22042501,-122.3782356,Zone C,4,1
106138,evacuate Zone C,01-01-2023 14:22,37.42352439,-122.0283771,Zone C,24,0
119213,earthquake felt,01-01-2023 14:23,37.40282501,-121.9531546,Zone D,23,0
145093,emergency in Zone A,01-01-2023 14:24,37.14411722,-121.7924181,Zone D,61,0
169321,flood near river,01-01-2023 14:25,37.55095666,-121.7037769,Zone B,25,0
120072,fire in downtown,01-01-2023 14:26,37.43851583,-121.6531734,Zone D,37,0
157159,earthquake felt,01-01-2023 14:27,37.74036756,-122.1630126,Zone A,26,0
173522,flood near river,01-01-2023 14:28,37.76770494,-121.6504268,Zone B,170,0
172938,earthquake felt,01-01-2023 14:29,37.67600558,-121.5789412,Zone B,29,0
160966,evacuate Zone C,01-01-2023 14:30,37.04779697,-121.8690776,Zone D,37,0
166522,evacuate Zone C,01-01-2023 14:31,37.06279635,-122.3344638,Zone C,199,0
150744,evacuate Zone C,01-01-2023 14:32,37.72815072,-122.061166,Zone A,21,0
181440,evacuate Zone C,01-01-2023 14:33,37.36879198,-121.5740018,Zone D,44,0
105478,flood near river,01-01-2023 14:34,37.94144231,-122.4175601,Zone A,25,0
147732,flood near river,01-01-2023 14:35,37.34633202,-121.5209401,Zone D,52,0
129233,flood near river,01-01-2023 14:36,37.12630442,-122.3897018,Zone C,28,0
103570,earthquake felt,01-01-2023 14:37,37.77528551,-121.9212783,Zone B,3,1
144579,fire in downtown,01-01-2023 14:38,37.84147527,-122.4460768,Zone A,10,1
119338,flood near river,01-01-2023 14:39,37.37522908,-121.6271557,Zone D,50,0
115414,emergency in Zone A,01-01-2023 14:40,37.8405069,-122.0908998,Zone A,41,0
170403,emergency in Zone A,01-01-2023 14:41,37.87765863,-122.37241,Zone A,97,0
137595,fire in downtown,01-01-2023 14:42,37.41891632,-121.6650266,Zone D,53,0
142082,fire in downtown,01-01-2023 14:43,37.21499324,-122.38881,Zone C,21,0
128060,fire in downtown,01-01-2023 14:44,37.80603668,-121.7572399,Zone B,114,0
118870,flood near river,01-01-2023 14:45,37.35853846,-121.7202367,Zone D,30,0
195269,fire in downtown,01-01-2023 14:46,37.06992074,-121.9229025,Zone D,53,0
153762,earthquake felt,01-01-2023 14:47,37.65942901,-121.5442234,Zone B,47,0
159721,earthquake felt,01-01-2023 14:48,37.53191174,-121.8864215,Zone B,37,0
138061,evacuate Zone C,01-01-2023 14:49,37.23793292,-121.8316249,Zone D,36,0
107002,fire in downtown,01-01-2023 14:50,37.2021349,-121.6940805,Zone D,35,0
176322,evacuate Zone C,01-01-2023 14:51,37.22685175,-121.6871926,Zone D,36,0
139164,flood near river,01-01-2023 14:52,37.17685198,-122.3057199,Zone C,12,1
121905,earthquake felt,01-01-2023 14:53,37.96452267,-122.2896147,Zone A,178,0
173358,fire in downtown,01-01-2023 14:54,37.43427027,-122.0145416,Zone C,8,1
100409,flood near river,01-01-2023 14:55,37.75778683,-121.9332201,Zone B,3,1
101769,fire in downtown,01-01-2023 14:56,37.07981836,-122.160995,Zone C,121,0
164535,fire in downtown,01-01-2023 14:57,37.33502931,-122.0239815,Zone C,11,1
124809,flood near river,01-01-2023 14:58,37.3966405,-122.2607254,Zone C,9,1
184717,earthquake felt,01-01-2023 14:59,37.37061345,-122.0378941,Zone C,13,1
191050,flood near river,01-01-2023 15:00,37.48779758,-122.0920278,Zone C,74,0
161311,evacuate Zone C,01-01-2023 15:01,37.86854625,-121.9652587,Zone B,19,0
177592,emergency in Zone A,01-01-2023 15:02,37.59491821,-121.9633783,Zone B,4,1
104470,emergency in Zone A,01-01-2023 15:03,37.72155533,-121.5947434,Zone B,63,0
165792,emergency in Zone A,01-01-2023 15:04,37.68576961,-122.2070692,Zone A,42,0
105081,evacuate Zone C,01-01-2023 15:05,37.87934247,-122.142603,Zone A,29,0
131957,flood near river,01-01-2023 15:06,37.85895223,-122.451169,Zone A,38,0
174137,emergency in Zone A,01-01-2023 15:07,37.34336903,-121.856421,Zone D,21,0
150044,earthquake felt,01-01-2023 15:08,37.09369617,-121.7703038,Zone D,17,0
162205,flood near river,01-01-2023 15:09,37.13893565,-122.4157391,Zone C,3,1
176470,evacuate Zone C,01-01-2023 15:10,37.71261106,-122.2657641,Zone A,34,0
172747,evacuate Zone C,01-01-2023 15:11,37.57980383,-121.7762874,Zone B,142,0
168633,emergency in Zone A,01-01-2023 15:12,37.35240182,-121.5424728,Zone D,15,1
190936,flood near river,01-01-2023 15:13,37.71800369,-121.7307702,Zone B,6,1
113492,earthquake felt,01-01-2023 15:14,37.10551567,-122.3525055,Zone C,2,1
170419,evacuate Zone C,01-01-2023 15:15,37.77059487,-122.4722376,Zone A,47,0
167894,fire in downtown,01-01-2023 15:16,37.52340251,-122.0983767,Zone A,68,0
110525,flood near river,01-01-2023 15:17,37.38245198,-122.166101,Zone C,74,0
143987,fire in downtown,01-01-2023 15:18,37.08480537,-121.8090546,Zone D,7,1
169455,flood near river,01-01-2023 15:19,37.84399189,-121.9850414,Zone B,37,0
161746,evacuate Zone C,01-01-2023 15:20,37.30055963,-121.7982788,Zone D,90,0
142956,earthquake felt,01-01-2023 15:21,37.86071146,-122.4630432,Zone A,53,0
141884,emergency in Zone A,01-01-2023 15:22,37.69185067,-121.7099513,Zone B,15,1
129743,emergency in Zone A,01-01-2023 15:23,37.12602839,-122.4804231,Zone C,11,1
178794,earthquake felt,01-01-2023 15:24,37.32881002,-122.0233283,Zone C,38,0
109834,fire in downtown,01-01-2023 15:25,37.08103026,-121.5080213,Zone D,88,0
142334,fire in downtown,01-01-2023 15:26,37.0597461,-121.5661731,Zone D,87,0
112436,evacuate Zone C,01-01-2023 15:27,37.75954205,-122.4090896,Zone A,59,0
144716,fire in downtown,01-01-2023 15:28,37.33869062,-122.4924249,Zone C,71,0
180270,earthquake felt,01-01-2023 15:29,37.61680134,-121.8745074,Zone B,22,0
157490,evacuate Zone C,01-01-2023 15:30,37.46481952,-121.5941905,Zone D,101,0
169020,emergency in Zone A,01-01-2023 15:31,37.94593964,-122.4655485,Zone A,82,0
143930,fire in downtown,01-01-2023 15:32,37.77826087,-121.7649892,Zone B,25,0
171751,flood near river,01-01-2023 15:33,37.52655858,-122.343165,Zone A,116,0
192170,emergency in Zone A,01-01-2023 15:34,37.07193455,-121.9639331,Zone D,13,1
149807,earthquake felt,01-01-2023 15:35,37.18382695,-122.3521924,Zone C,23,0
157747,evacuate Zone C,01-01-2023 15:36,37.3648808,-121.6442483,Zone D,5,1
165791,earthquake felt,01-01-2023 15:37,37.07025491,-122.4095838,Zone C,25,0
120045,emergency in Zone A,01-01-2023 15:38,37.20161272,-121.6901637,Zone D,15,1
184956,flood near river,01-01-2023 15:39,37.09967979,-122.419112,Zone C,27,0
176081,emergency in Zone A,01-01-2023 15:40,37.84061638,-122.4789458,Zone A,72,0
147785,fire in downtown,01-01-2023 15:41,37.51049789,-121.7605069,Zone B,0,1
152231,flood near river,01-01-2023 15:42,37.61439261,-121.9769304,Zone B,44,0
182851,emergency in Zone A,01-01-2023 15:43,37.79102051,-121.558257,Zone B,328,0
142058,fire in downtown,01-01-2023 15:44,37.57288969,-121.8385946,Zone B,93,0
176545,evacuate Zone C,01-01-2023 15:45,37.65905256,-122.180509,Zone A,1,1
102454,emergency in Zone A,01-01-2023 15:46,37.38633163,-121.646428,Zone D,5,1
146780,earthquake felt,01-01-2023 15:47,37.46581068,-121.6065498,Zone D,88,0
194650,evacuate Zone C,01-01-2023 15:48,37.38455195,-122.2376203,Zone C,59,0
136369,evacuate Zone C,01-01-2023 15:49,37.96052615,-122.2354841,Zone A,15,1
159869,emergency in Zone A,01-01-2023 15:50,37.03230754,-121.9553752,Zone D,3,1
150356,fire in downtown,01-01-2023 15:51,37.78350541,-121.9551271,Zone B,71,0
145422,evacuate Zone C,01-01-2023 15:52,37.39887117,-122.2561213,Zone C,20,0
178853,flood near river,01-01-2023 15:53,37.45052411,-121.798011,Zone D,12,1
165901,emergency in Zone A,01-01-2023 15:54,37.69219961,-122.4809318,Zone A,86,0
191812,flood near river,01-01-2023 15:55,37.6950629,-122.2566,Zone A,9,1
100196,fire in downtown,01-01-2023 15:56,37.92850752,-122.2642841,Zone A,139,0
156595,earthquake felt,01-01-2023 15:57,37.74016537,-122.3814281,Zone A,13,1
101259,earthquake felt,01-01-2023 15:58,37.67156731,-122.3356008,Zone A,12,1
